time_AU,intensity
0.000000000000000000e+00,0.000000000000000000e+00
8.333333457509676905e-04,0.000000000000000000e+00
1.666666691501935381e-03,-5.100000180391361937e-06
2.500000037252903071e-03,-1.040000006469199434e-05
3.333333383003870762e-03,-1.560000055178534240e-05
4.166666728754838019e-03,-2.099999983329325914e-05
5.000000074505806143e-03,-2.630000017234124243e-05
5.833333420256773399e-03,-3.179999839630909264e-05
6.666666766007741524e-03,-3.730000025825574994e-05
7.500000111758708780e-03,-4.289999924367293715e-05
8.333333457509676037e-03,-4.849999822909012437e-05
9.166666803260644161e-03,-5.420000161393545568e-05
1.000000014901161229e-02,-5.999999848427250981e-05
1.083333349476258041e-02,-6.589999975403770804e-05
1.166666684051354680e-02,-7.180000102380290627e-05
1.250000018626451492e-02,-7.789999654050916433e-05
1.333333353201548305e-02,-8.399999933317303658e-05
1.416666687776644944e-02,-9.029999637277796865e-05
1.500000022351741756e-02,-9.660000068834051490e-05
1.583333356926838395e-02,-1.029999984893947840e-04
1.666666691501935207e-02,-1.094999970518983901e-04
1.750000026077032020e-02,-1.160999963758513331e-04
1.833333360652128832e-02,-1.228000037372112274e-04
1.916666695227225645e-02,-1.295999973081052303e-04
2.000000029802322457e-02,-1.365000061923637986e-04
2.083333364377419269e-02,-1.435000012861564755e-04
2.166666698952516082e-02,-1.505999971413984895e-04
2.250000033527612547e-02,-1.577999937580898404e-04
2.333333368102709360e-02,-1.650000049266964197e-04
2.416666702677806172e-02,-1.724000030662864447e-04
2.500000037252902985e-02,-1.797000004444271326e-04
2.583333371827999797e-02,-1.871999993454664946e-04
2.666666706403096609e-02,-1.946999982465058565e-04
2.750000040978193422e-02,-2.021999971475452185e-04
2.833333375553289887e-02,-2.096999960485845804e-04
2.916666710128386700e-02,-2.172999957110732794e-04
3.000000044703483512e-02,-2.248999953735619783e-04
3.083333379278580325e-02,-2.324999950360506773e-04
3.166666713853676790e-02,-2.400999946985393763e-04
3.250000048428773602e-02,-2.475999935995787382e-04
3.333333383003870415e-02,-2.551999932620674372e-04
3.416666717578967227e-02,-2.626999921631067991e-04
3.500000052154064040e-02,-2.700999903026968241e-04
3.583333386729160852e-02,-2.774999884422868490e-04
3.666666721304257665e-02,-2.848999865818768740e-04
3.750000055879354477e-02,-2.921000123023986816e-04
3.833333390454451289e-02,-2.993000089190900326e-04
3.916666725029548102e-02,-3.064000047743320465e-04
4.000000059604644914e-02,-3.132999991066753864e-04
4.083333394179741727e-02,-3.201999934390187263e-04
4.166666728754838539e-02,-3.268999862484633923e-04
4.250000063329935351e-02,-3.335000074002891779e-04
4.333333397905032164e-02,-3.398999979253858328e-04
4.416666732480128282e-02,-3.461999876890331507e-04
4.500000067055225095e-02,-3.523000050336122513e-04
4.583333401630321907e-02,-3.581999917514622211e-04
4.666666736205418720e-02,-3.640000068116933107e-04
4.750000070780515532e-02,-3.695999912451952696e-04
4.833333405355612344e-02,-3.750000032596290112e-04
4.916666739930709157e-02,-3.802000137511640787e-04
5.000000074505805969e-02,-3.852999943774193525e-04
5.083333409080902782e-02,-3.901000018231570721e-04
5.166666743655999594e-02,-3.948000085074454546e-04
5.250000078231096406e-02,-3.994000144302845001e-04
5.333333412806193219e-02,-4.037999897263944149e-04
5.416666747381290031e-02,-4.079999926034361124e-04
5.500000081956386844e-02,-4.120999947190284729e-04
5.583333416531483656e-02,-4.160999960731714964e-04
5.666666751106579775e-02,-4.198999959044158459e-04
5.750000085681676587e-02,-4.235999949742108583e-04
5.833333420256773399e-02,-4.271999932825565338e-04
5.916666754831870212e-02,-4.307999915909022093e-04
6.000000089406967024e-02,-4.341999883763492107e-04
6.083333423982063837e-02,-4.376000142656266689e-04
6.166666758557160649e-02,-4.409000102896243334e-04
6.250000093132257462e-02,-4.442000063136219978e-04
6.333333427707353580e-02,-4.474000015761703253e-04
6.416666762282451086e-02,-4.505999968387186527e-04
6.500000096857547205e-02,-4.537999921012669802e-04
6.583333431432644711e-02,-4.569999873638153076e-04
6.666666766007740830e-02,-4.602000117301940918e-04
6.750000100582838336e-02,-4.634000069927424192e-04
6.833333435157934455e-02,-4.667000030167400837e-04
6.916666769733031961e-02,-4.699999990407377481e-04
7.000000104308128079e-02,-4.733999958261847496e-04
7.083333438883225586e-02,-4.768999933730810881e-04
7.166666773458321704e-02,-4.803999909199774265e-04
7.250000108033419211e-02,-4.839999892283231020e-04
7.333333442608515329e-02,-4.877999890595674515e-04
7.416666777183612835e-02,-4.917000187560915947e-04
7.500000111758708954e-02,-4.956999910064041615e-04
7.583333446333805072e-02,-4.998000222258269787e-04
7.666666780908902579e-02,-5.040999967604875565e-04
7.750000115483998697e-02,-5.084999720565974712e-04
7.833333450059096204e-02,-5.130000063218176365e-04
7.916666784634192322e-02,-5.175999831408262253e-04
8.000000119209289828e-02,-5.224000196903944016e-04
8.083333453784385947e-02,-5.272999987937510014e-04
8.166666788359483453e-02,-5.322999786585569382e-04
8.250000122934579572e-02,-5.374000174924731255e-04
8.333333457509677078e-02,-5.426999996416270733e-04
8.416666792084773197e-02,-5.479999817907810211e-04
8.500000126659870703e-02,-5.534000229090452194e-04
8.583333461234966821e-02,-5.590000073425471783e-04
8.666666795810064328e-02,-5.644999910145998001e-04
8.750000130385160446e-02,-5.701999762095510960e-04
8.833333464960256565e-02,-5.759000196121633053e-04
8.916666799535354071e-02,-5.816000048071146011e-04
9.000000134110450190e-02,-5.873999907635152340e-04
9.083333468685547696e-02,-5.931999767199158669e-04
9.166666803260643814e-02,-5.991000216454267502e-04
9.250000137835741321e-02,-6.049000076018273830e-04
9.333333472410837439e-02,-6.106999935582280159e-04
9.416666806985934945e-02,-6.164999795146286488e-04
9.500000141561031064e-02,-6.223000236786901951e-04
9.583333476136128570e-02,-6.280000088736414909e-04
9.666666810711224689e-02,-6.336999940685927868e-04
9.750000145286322195e-02,-6.393999792635440826e-04
9.833333479861418314e-02,-6.449000211432576180e-04
9.916666814436515820e-02,-6.504000048153102398e-04
1.000000014901161194e-01,-6.557999877259135246e-04
1.008333348358670806e-01,-6.611000280827283859e-04
1.016666681816180556e-01,-6.663000094704329967e-04
1.025000015273690168e-01,-6.713999900966882706e-04
1.033333348731199919e-01,-6.763000274077057838e-04
1.041666682188709531e-01,-6.812000065110623837e-04
1.050000015646219281e-01,-6.858999840915203094e-04
1.058333349103728893e-01,-6.904000183567404747e-04
1.066666682561238644e-01,-6.948999944142997265e-04
1.075000016018748256e-01,-6.991000263951718807e-04
1.083333349476258006e-01,-7.033000001683831215e-04
1.091666682933767618e-01,-7.072999724186956882e-04
1.100000016391277369e-01,-7.112000021152198315e-04
1.108333349848786981e-01,-7.148999720811843872e-04
1.116666683306296731e-01,-7.184999994933605194e-04
1.125000016763806343e-01,-7.220000261440873146e-04
1.133333350221315955e-01,-7.252999930642545223e-04
1.141666683678825706e-01,-7.285000174306333065e-04
1.150000017136335317e-01,-7.315999828279018402e-04
1.158333350593845068e-01,-7.345000049099326134e-04
1.166666684051354680e-01,-7.373000262305140495e-04
1.175000017508864431e-01,-7.399999885819852352e-04
1.183333350966374042e-01,-7.427000091411173344e-04
1.191666684423883793e-01,-7.452000281773507595e-04
1.200000017881393405e-01,-7.475999882444739342e-04
1.208333351338903155e-01,-7.499000057578086853e-04
1.216666684796412767e-01,-7.521000225096940994e-04
1.225000018253922518e-01,-7.542999810539186001e-04
1.233333351711432130e-01,-7.563999970443546772e-04
1.241666685168941880e-01,-7.584000122733414173e-04
1.250000018626451492e-01,-7.603000267408788204e-04
1.258333352083961243e-01,-7.621999830007553101e-04
1.266666685541470716e-01,-7.640999974682927132e-04
1.275000018998980467e-01,-7.659000111743807793e-04
1.283333352456490217e-01,-7.677000248804688454e-04
1.291666685913999968e-01,-7.693999796174466610e-04
1.300000019371509441e-01,-7.711999933235347271e-04
1.308333352829019192e-01,-7.729000062681734562e-04
1.316666686286528942e-01,-7.747000199742615223e-04
1.325000019744038693e-01,-7.763999747112393379e-04
1.333333353201548166e-01,-7.781999884173274040e-04
1.341666686659057917e-01,-7.800000021234154701e-04
1.350000020116567667e-01,-7.818000158295035362e-04
1.358333353574077418e-01,-7.836999720893800259e-04
1.366666687031586891e-01,-7.855999865569174290e-04
1.375000020489096642e-01,-7.875000010244548321e-04
1.383333353946606392e-01,-7.895000162534415722e-04
1.391666687404115865e-01,-7.914999732747673988e-04
1.400000020861625616e-01,-7.935999892652034760e-04
1.408333354319135367e-01,-7.957000052556395531e-04
1.416666687776645117e-01,-7.980000227689743042e-04
1.425000021234154590e-01,-8.002999820746481419e-04
1.433333354691664341e-01,-8.027000003494322300e-04
1.441666688149174091e-01,-8.052000193856656551e-04
1.450000021606683842e-01,-8.076999802142381668e-04
1.458333355064193315e-01,-8.104000007733702660e-04
1.466666688521703066e-01,-8.131000213325023651e-04
1.475000021979212816e-01,-8.158999844454228878e-04
1.483333355436722567e-01,-8.188000065274536610e-04
1.491666688894232040e-01,-8.217999711632728577e-04
1.500000022351741791e-01,-8.248999947682023048e-04
1.508333355809251541e-01,-8.280000183731317520e-04
1.516666689266761014e-01,-8.311999845318496227e-04
1.525000022724270765e-01,-8.345000096596777439e-04
1.533333356181780516e-01,-8.378999773412942886e-04
1.541666689639290266e-01,-8.414000039920210838e-04
1.550000023096799739e-01,-8.448999724350869656e-04
1.558333356554309490e-01,-8.484999998472630978e-04
1.566666690011819241e-01,-8.521000272594392300e-04
1.575000023469328991e-01,-8.557999972254037857e-04
1.583333356926838464e-01,-8.595000253990292549e-04
1.591666690384348215e-01,-8.631999953649938107e-04
1.600000023841857966e-01,-8.670000243000686169e-04
1.608333357299367716e-01,-8.707999950274825096e-04
1.616666690756877189e-01,-8.746000239625573158e-04
1.625000024214386940e-01,-8.784999954514205456e-04
1.633333357671896691e-01,-8.824000251479446888e-04
1.641666691129406164e-01,-8.862999966368079185e-04
1.650000024586915914e-01,-8.902000263333320618e-04
1.658333358044425665e-01,-8.940999978221952915e-04
1.666666691501935416e-01,-8.980000275187194347e-04
1.675000024959444889e-01,-9.018999990075826645e-04
1.683333358416954639e-01,-9.057000279426574707e-04
1.691666691874464390e-01,-9.095999994315207005e-04
1.700000025331974141e-01,-9.134999709203839302e-04
1.708333358789483614e-01,-9.172999998554587364e-04
1.716666692246993364e-01,-9.211000287905335426e-04
1.725000025704503115e-01,-9.248999995179474354e-04
1.733333359162012866e-01,-9.286000276915729046e-04
1.741666692619522339e-01,-9.322999976575374603e-04
1.750000026077032089e-01,-9.360000258311629295e-04
1.758333359534541840e-01,-9.396999957971274853e-04
1.766666692992051313e-01,-9.434000239707529545e-04
1.775000026449561064e-01,-9.469999931752681732e-04
1.783333359907070814e-01,-9.506000205874443054e-04
1.791666693364580565e-01,-9.541999897919595242e-04
1.800000026822090038e-01,-9.578000172041356564e-04
1.808333360279599789e-01,-9.612999856472015381e-04
1.816666693737109539e-01,-9.649000130593776703e-04
1.825000027194619290e-01,-9.683999815024435520e-04
1.833333360652128763e-01,-9.719000081531703472e-04
1.841666694109638513e-01,-9.754999773576855659e-04
1.850000027567148264e-01,-9.790000040084123611e-04
1.858333361024658015e-01,-9.825000306591391563e-04
1.866666694482167488e-01,-9.861000580713152885e-04
1.875000027939677238e-01,-9.896999690681695938e-04
1.883333361397186989e-01,-9.932999964803457260e-04
1.891666694854696462e-01,-9.969000238925218582e-04
1.900000028312206213e-01,-1.000500051304697990e-03
1.908333361769715963e-01,-1.004199963063001633e-03
1.916666695227225714e-01,-1.007799990475177765e-03
1.925000028684735187e-01,-1.011500018648803234e-03
1.933333362142244938e-01,-1.015200046822428703e-03
1.941666695599754688e-01,-1.018899958580732346e-03
1.950000029057264439e-01,-1.022699987515807152e-03
1.958333362514773912e-01,-1.026500016450881958e-03
1.966666695972283663e-01,-1.030300045385956764e-03
1.975000029429793413e-01,-1.034099957905709743e-03
1.983333362887303164e-01,-1.037899986840784550e-03
1.991666696344812637e-01,-1.041800016537308693e-03
2.000000029802322388e-01,-1.045700046233832836e-03
2.008333363259832138e-01,-1.049599959515035152e-03
2.016666696717341611e-01,-1.053599989973008633e-03
2.025000030174851362e-01,-1.057500019669532776e-03
2.033333363632361113e-01,-1.061400049366056919e-03
2.041666697089870863e-01,-1.065399963408708572e-03
2.050000030547380336e-01,-1.069399993866682053e-03
2.058333364004890087e-01,-1.073300023563206196e-03
2.066666697462399838e-01,-1.077300054021179676e-03
2.075000030919909588e-01,-1.081299968063831329e-03
2.083333364377419061e-01,-1.085299998521804810e-03
2.091666697834928812e-01,-1.089300028979778290e-03
2.100000031292438563e-01,-1.093199942260980606e-03
2.108333364749948313e-01,-1.097199972718954086e-03
2.116666698207457786e-01,-1.101200003176927567e-03
2.125000031664967537e-01,-1.105100032873451710e-03
2.133333365122477288e-01,-1.108999946154654026e-03
2.141666698579986761e-01,-1.112899975851178169e-03
2.150000032037496511e-01,-1.116800005547702312e-03
2.158333365495006262e-01,-1.120600034482777119e-03
2.166666698952516013e-01,-1.124499947763979435e-03
2.175000032410025486e-01,-1.128199975937604904e-03
2.183333365867535236e-01,-1.132000004872679710e-03
2.191666699325044987e-01,-1.135700033046305180e-03
2.200000032782554737e-01,-1.139399944804608822e-03
2.208333366240064211e-01,-1.142999972216784954e-03
2.216666699697573961e-01,-1.146599999628961086e-03
2.225000033155083712e-01,-1.150100026279687881e-03
2.233333366612593462e-01,-1.153600052930414677e-03
2.241666700070102936e-01,-1.157099963165819645e-03
2.250000033527612686e-01,-1.160499989055097103e-03
2.258333366985122437e-01,-1.163900014944374561e-03
2.266666700442631910e-01,-1.167300040833652020e-03
2.275000033900141660e-01,-1.170599949546158314e-03
2.283333367357651411e-01,-1.173799973912537098e-03
2.291666700815161162e-01,-1.177099999040365219e-03
2.300000034272670635e-01,-1.180200022645294666e-03
2.308333367730180385e-01,-1.183300046250224113e-03
2.316666701187690136e-01,-1.186399953439831734e-03
2.325000034645199887e-01,-1.189399976283311844e-03
2.333333368102709360e-01,-1.192399999126791954e-03
2.341666701560219110e-01,-1.195300021208822727e-03
2.350000035017728861e-01,-1.198100042529404163e-03
2.358333368475238612e-01,-1.200899947434663773e-03
2.366666701932748085e-01,-1.203599967993795872e-03
2.375000035390257835e-01,-1.206299988552927971e-03
2.383333368847767586e-01,-1.208800007589161396e-03
2.391666702305277059e-01,-1.211400027386844158e-03
2.400000035762786810e-01,-1.213800045661628246e-03
2.408333369220296560e-01,-1.216199947521090508e-03
2.416666702677806311e-01,-1.218599965795874596e-03
2.425000036135315784e-01,-1.220899983309209347e-03
2.433333369592825535e-01,-1.223100000061094761e-03
2.441666703050335285e-01,-1.225300016812980175e-03
2.450000036507845036e-01,-1.227400032803416252e-03
2.458333369965354509e-01,-1.229500048793852329e-03
2.466666703422864260e-01,-1.231599948368966579e-03
2.475000036880374010e-01,-1.233599963597953320e-03
2.483333370337883761e-01,-1.235599978826940060e-03
2.491666703795393234e-01,-1.237599994055926800e-03
2.500000037252902985e-01,-1.239500008523464203e-03
2.508333370710412735e-01,-1.241400022991001606e-03
2.516666704167922486e-01,-1.243300037458539009e-03
2.525000037625432237e-01,-1.245100051164627075e-03
2.533333371082941432e-01,-1.246899948455393314e-03
2.541666704540451183e-01,-1.248699962161481380e-03
2.550000037997960933e-01,-1.250499975867569447e-03
2.558333371455470684e-01,-1.252199988812208176e-03
2.566666704912980435e-01,-1.254000002518296242e-03
2.575000038370490185e-01,-1.255700015462934971e-03
2.583333371827999936e-01,-1.257400028407573700e-03
2.591666705285509686e-01,-1.259200042113661766e-03
2.600000038743018882e-01,-1.260900055058300495e-03
2.608333372200528633e-01,-1.262599951587617397e-03
2.616666705658038383e-01,-1.264399965293705463e-03
2.625000039115548134e-01,-1.266199978999793530e-03
2.633333372573057884e-01,-1.267999992705881596e-03
2.641666706030567635e-01,-1.269900007173418999e-03
2.650000039488077386e-01,-1.271800021640956402e-03
2.658333372945586581e-01,-1.273700036108493805e-03
2.666666706403096332e-01,-1.275700051337480545e-03
2.675000039860606083e-01,-1.277799950912594795e-03
2.683333373318115833e-01,-1.279899966903030872e-03
2.691666706775625584e-01,-1.281999982893466949e-03
2.700000040233135334e-01,-1.284199999645352364e-03
2.708333373690645085e-01,-1.286500017158687115e-03
2.716666707148154836e-01,-1.288800034672021866e-03
2.725000040605664031e-01,-1.291100052185356617e-03
2.733333374063173782e-01,-1.293399953283369541e-03
2.741666707520683532e-01,-1.295799971558153629e-03
