time_AU,intensity
2.750000040978193283e-01,-1.228400040417909622e-03
2.758333374435703034e-01,-1.231799949891865253e-03
2.766666707893212784e-01,-1.235099975019693375e-03
2.775000041350722535e-01,-1.238400000147521496e-03
2.783333374808231730e-01,-1.241600024513900280e-03
2.791666708265741481e-01,-1.244600047357380390e-03
2.800000041723251232e-01,-1.247699954546988010e-03
2.808333375180760982e-01,-1.250599976629018784e-03
2.816666708638270733e-01,-1.253499998711049557e-03
2.825000042095780484e-01,-1.256300020031630993e-03
2.833333375553290234e-01,-1.259100041352212429e-03
2.841666709010799985e-01,-1.261799945496022701e-03
2.850000042468309180e-01,-1.264399965293705463e-03
2.858333375925818931e-01,-1.267099985852837563e-03
2.866666709383328682e-01,-1.269600004889070988e-03
2.875000042840838432e-01,-1.272200024686753750e-03
2.883333376298348183e-01,-1.274700043722987175e-03
2.891666709755857934e-01,-1.277199946343898773e-03
2.900000043213367684e-01,-1.279599964618682861e-03
2.908333376670876880e-01,-1.282099983654916286e-03
2.916666710128386630e-01,-1.284600002691149712e-03
2.925000043585896381e-01,-1.287100021727383137e-03
2.933333377043406132e-01,-1.289600040763616562e-03
2.941666710500915882e-01,-1.292099943384528160e-03
2.950000043958425633e-01,-1.294699963182210922e-03
2.958333377415935384e-01,-1.297199982218444347e-03
2.966666710873445134e-01,-1.299900002777576447e-03
2.975000044330954330e-01,-1.302500022575259209e-03
2.983333377788464080e-01,-1.305200043134391308e-03
2.991666711245973831e-01,-1.307899947278201580e-03
3.000000044703483582e-01,-1.310699968598783016e-03
3.008333378160993332e-01,-1.313599990680813789e-03
3.016666711618503083e-01,-1.316500012762844563e-03
3.025000045076012833e-01,-1.319500035606324673e-03
3.033333378533522029e-01,-1.322499942034482956e-03
3.041666711991031780e-01,-1.325599965639412403e-03
3.050000045448541530e-01,-1.328799990005791187e-03
3.058333378906051281e-01,-1.332000014372169971e-03
3.066666712363561031e-01,-1.335300039499998093e-03
3.075000045821070782e-01,-1.338699948973953724e-03
3.083333379278580533e-01,-1.342099974863231182e-03
3.091666712736090283e-01,-1.345500000752508640e-03
3.100000046193599479e-01,-1.349000027403235435e-03
3.108333379651109230e-01,-1.352400053292512894e-03
3.116666713108618980e-01,-1.355899963527917862e-03
3.125000046566128731e-01,-1.359399990178644657e-03
3.133333380023638481e-01,-1.362900016829371452e-03
3.141666713481148232e-01,-1.366400043480098248e-03
3.150000046938657983e-01,-1.369899953715503216e-03
3.158333380396167178e-01,-1.373399980366230011e-03
3.166666713853676929e-01,-1.376800006255507469e-03
3.175000047311186679e-01,-1.380100031383335590e-03
3.183333380768696430e-01,-1.383500057272613049e-03
3.191666714226206181e-01,-1.386699965223670006e-03
3.200000047683715931e-01,-1.389899989590048790e-03
3.208333381141225682e-01,-1.393100013956427574e-03
3.216666714598735433e-01,-1.396200037561357021e-03
3.225000048056244628e-01,-1.399099943228065968e-03
3.233333381513754379e-01,-1.402099966071546078e-03
3.241666714971264129e-01,-1.404899987392127514e-03
3.250000048428773880e-01,-1.407600007951259613e-03
3.258333381886283631e-01,-1.410300028510391712e-03
3.266666715343793381e-01,-1.412900048308074474e-03
3.275000048801303132e-01,-1.415399950928986073e-03
3.283333382258812327e-01,-1.417799969203770161e-03
3.291666715716322078e-01,-1.420099986717104912e-03
3.300000049173831829e-01,-1.422300003468990326e-03
3.308333382631341579e-01,-1.424400019459426403e-03
3.316666716088851330e-01,-1.426400034688413143e-03
3.325000049546361081e-01,-1.428300049155950546e-03
3.333333383003870831e-01,-1.430199947208166122e-03
3.341666716461380582e-01,-1.431899960152804852e-03
3.350000049918889777e-01,-1.433599973097443581e-03
3.358333383376399528e-01,-1.435199985280632973e-03
3.366666716833909279e-01,-1.436699996702373028e-03
3.375000050291419029e-01,-1.438100007362663746e-03
3.383333383748928780e-01,-1.439500018022954464e-03
3.391666717206438530e-01,-1.440800027921795845e-03
3.400000050663948281e-01,-1.442100037820637226e-03
3.408333384121457477e-01,-1.443200046196579933e-03
3.416666717578967227e-01,-1.444400055333971977e-03
3.425000051036476978e-01,-1.445499947294592857e-03
3.433333384493986729e-01,-1.446599955670535564e-03
3.441666717951496479e-01,-1.447599963285028934e-03
3.450000051409006230e-01,-1.448699971660971642e-03
3.458333384866515980e-01,-1.449699979275465012e-03
3.466666718324025731e-01,-1.450699986889958382e-03
3.475000051781534927e-01,-1.451699994504451752e-03
3.483333385239044677e-01,-1.452600001357495785e-03
3.491666718696554428e-01,-1.453600008971989155e-03
3.500000052154064178e-01,-1.454600016586482525e-03
3.508333385611573929e-01,-1.455500023439526558e-03
3.516666719069083680e-01,-1.456400030292570591e-03
3.525000052526593430e-01,-1.457400037907063961e-03
3.533333385984102626e-01,-1.458300044760107994e-03
3.541666719441612377e-01,-1.459200051613152027e-03
3.550000052899122127e-01,-1.460099942050874233e-03
3.558333386356631878e-01,-1.460999948903918266e-03
3.566666719814141628e-01,-1.461799954995512962e-03
3.575000053271651379e-01,-1.462699961848556995e-03
3.583333386729161130e-01,-1.463499967940151691e-03
3.591666720186670880e-01,-1.464299974031746387e-03
3.600000053644180076e-01,-1.465099980123341084e-03
3.608333387101689826e-01,-1.465899986214935780e-03
3.616666720559199577e-01,-1.466699992306530476e-03
3.625000054016709328e-01,-1.467499998398125172e-03
3.633333387474219078e-01,-1.468300004489719868e-03
3.641666720931728829e-01,-1.469000009819865227e-03
3.650000054389238580e-01,-1.469800015911459923e-03
3.658333387846747775e-01,-1.470600022003054619e-03
3.666666721304257526e-01,-1.471400028094649315e-03
3.675000054761767276e-01,-1.472200034186244011e-03
3.683333388219277027e-01,-1.473000040277838707e-03
3.691666721676786778e-01,-1.473900047130882740e-03
3.700000055134296528e-01,-1.474700053222477436e-03
3.708333388591806279e-01,-1.475499942898750305e-03
3.716666722049316030e-01,-1.476399949751794338e-03
3.725000055506825225e-01,-1.477199955843389034e-03
3.733333388964334976e-01,-1.478099962696433067e-03
3.741666722421844726e-01,-1.478899968788027763e-03
3.750000055879354477e-01,-1.479799975641071796e-03
3.758333389336864228e-01,-1.480599981732666492e-03
3.766666722794373978e-01,-1.481499988585710526e-03
3.775000056251883729e-01,-1.482499996200203896e-03
3.783333389709392924e-01,-1.483400003053247929e-03
3.791666723166902675e-01,-1.484400010667741299e-03
3.800000056624412426e-01,-1.485400018282234669e-03
3.808333390081922176e-01,-1.486500026658177376e-03
3.816666723539431927e-01,-1.487700035795569420e-03
3.825000056996941677e-01,-1.488800044171512127e-03
3.833333390454451428e-01,-1.490100054070353508e-03
3.841666723911961179e-01,-1.491499948315322399e-03
3.850000057369470374e-01,-1.492899958975613117e-03
3.858333390826980125e-01,-1.494399970397353172e-03
3.866666724284489876e-01,-1.495999982580542564e-03
3.875000057741999626e-01,-1.497599994763731956e-03
3.883333391199509377e-01,-1.499300007708370686e-03
3.891666724657019127e-01,-1.501100021414458752e-03
3.900000058114528878e-01,-1.503000035881996155e-03
3.908333391572038074e-01,-1.504900050349533558e-03
3.916666725029547824e-01,-1.506899949163198471e-03
3.925000058487057575e-01,-1.508899964392185211e-03
3.933333391944567325e-01,-1.510999980382621288e-03
3.941666725402077076e-01,-1.513099996373057365e-03
3.950000058859586827e-01,-1.515300013124942780e-03
3.958333392317096577e-01,-1.517500029876828194e-03
3.966666725774606328e-01,-1.519800047390162945e-03
3.975000059232115523e-01,-1.522099948488175869e-03
3.983333392689625274e-01,-1.524499966762959957e-03
3.991666726147135025e-01,-1.526899985037744045e-03
4.000000059604644775e-01,-1.529400004073977470e-03
4.008333393062154526e-01,-1.531900023110210896e-03
4.016666726519664277e-01,-1.534400042146444321e-03
4.025000059977174027e-01,-1.536999945528805256e-03
4.033333393434683223e-01,-1.539499964565038681e-03
4.041666726892192973e-01,-1.542099984362721443e-03
4.050000060349702724e-01,-1.544700004160404205e-03
4.058333393807212475e-01,-1.547400024719536304e-03
4.066666727264722225e-01,-1.550000044517219067e-03
4.075000060722231976e-01,-1.552599947899580002e-03
4.083333394179741727e-01,-1.555099966935813427e-03
4.091666727637251477e-01,-1.557699986733496189e-03
4.100000061094760673e-01,-1.560300006531178951e-03
4.108333394552270423e-01,-1.562700024805963039e-03
4.116666728009780174e-01,-1.565200043842196465e-03
4.125000061467289925e-01,-1.567599945701658726e-03
4.133333394924799675e-01,-1.569999963976442814e-03
4.141666728382309426e-01,-1.572299981489777565e-03
4.150000061839819177e-01,-1.574599999003112316e-03
4.158333395297328372e-01,-1.576800015754997730e-03
4.166666728754838123e-01,-1.579000032506883144e-03
4.175000062212347873e-01,-1.581100048497319221e-03
4.183333395669857624e-01,-1.583199948072433472e-03
4.191666729127367375e-01,-1.585299964062869549e-03
4.200000062584877125e-01,-1.587399980053305626e-03
4.208333396042386876e-01,-1.589499996043741703e-03
4.216666729499896626e-01,-1.591500011272728443e-03
4.225000062957405822e-01,-1.593500026501715183e-03
4.233333396414915573e-01,-1.595600042492151260e-03
4.241666729872425323e-01,-1.597600057721138000e-03
4.250000063329935074e-01,-1.599599956534802914e-03
4.258333396787444824e-01,-1.601699972525238991e-03
4.266666730244954575e-01,-1.603699987754225731e-03
4.275000063702464326e-01,-1.605800003744661808e-03
4.283333397159973521e-01,-1.607800018973648548e-03
4.291666730617483272e-01,-1.609900034964084625e-03
4.300000064074993023e-01,-1.612000050954520702e-03
4.308333397532502773e-01,-1.614199951291084290e-03
4.316666730990012524e-01,-1.616399968042969704e-03
4.325000064447522274e-01,-1.618599984794855118e-03
4.333333397905032025e-01,-1.620900002308189869e-03
4.341666731362541776e-01,-1.623200019821524620e-03
4.350000064820050971e-01,-1.625500037334859371e-03
4.358333398277560722e-01,-1.628000056371092796e-03
4.366666731735070472e-01,-1.630399958230555058e-03
4.375000065192580223e-01,-1.632999978028237820e-03
4.383333398650089974e-01,-1.635599997825920582e-03
4.391666732107599724e-01,-1.638300018385052681e-03
4.400000065565109475e-01,-1.641000038944184780e-03
4.408333399022618670e-01,-1.643899944610893726e-03
4.416666732480128421e-01,-1.646799966692924500e-03
4.425000065937638172e-01,-1.649699988774955273e-03
4.433333399395147922e-01,-1.652800012379884720e-03
4.441666732852657673e-01,-1.655900035984814167e-03
4.450000066310167424e-01,-1.658999943174421787e-03
4.458333399767677174e-01,-1.662199967540800571e-03
4.466666733225186925e-01,-1.665499992668628693e-03
4.475000066682696120e-01,-1.668700017035007477e-03
4.483333400140205871e-01,-1.672000042162835598e-03
4.491666733597715622e-01,-1.675399951636791229e-03
4.500000067055225372e-01,-1.678699976764619350e-03
4.508333400512735123e-01,-1.682000001892447472e-03
4.516666733970244874e-01,-1.685300027020275593e-03
4.525000067427754624e-01,-1.688600052148103714e-03
4.533333400885263820e-01,-1.691799960099160671e-03
4.541666734342773570e-01,-1.695099985226988792e-03
4.550000067800283321e-01,-1.698300009593367577e-03
4.558333401257793072e-01,-1.701400033198297024e-03
4.566666734715302822e-01,-1.704600057564675808e-03
4.575000068172812573e-01,-1.707599963992834091e-03
4.583333401630322324e-01,-1.710599986836314201e-03
4.591666735087832074e-01,-1.713600009679794312e-03
4.600000068545341270e-01,-1.716500031761825085e-03
4.608333402002851020e-01,-1.719400053843855858e-03
4.616666735460360771e-01,-1.722199958749115467e-03
4.625000068917870522e-01,-1.724899979308247566e-03
4.633333402375380272e-01,-1.727499999105930328e-03
4.641666735832890023e-01,-1.730100018903613091e-03
4.650000069290399773e-01,-1.732700038701295853e-03
