time_AU,intensity,intensity_smoothed
0.08833333464960257,-0.0004870000120718032,-0.0004870000120718032
0.08916666799535354,-0.0004922000225633383,-0.0004922000225633383
0.0900000013411045,-0.0004972000024281442,-0.0004972000024281442
0.09083333468685549,-0.0005020999815315008,-0.0005020999815315008
0.09166666803260645,-0.000506900018081069,-0.000506900018081069
0.09250000137835741,-0.0005115999956615269,-0.0005115999956615269
0.09333333472410837,-0.0005161999724805355,-0.0005161999724805355
0.09416666806985935,-0.0005207000067457557,-0.0005207000067457557
0.09500000141561032,-0.0005250999820418656,-0.0005250999820418656
0.09583333476136129,-0.0005294000147841871,-0.0005294000147841871
0.09666666810711225,-0.0005335999885573983,-0.0005335999885573983
0.09750000145286322,-0.0005377000197768211,-0.0005377000197768211
0.09833333479861417,-0.000541799992788583,-0.000541799992788583
0.09916666814436517,-0.0005457000224851072,-0.0005457000224851072
0.10000000149011612,-0.0005495999939739704,-0.0005495999939739704
0.10083333483586708,-0.0005534000229090452,-0.0005534000229090452
0.10166666818161804,-0.0005571999936364591,-0.0005571999936364591
0.102500001527369,-0.0005608000210486352,-0.0005608000210486352
0.10333333487312,-0.0005644999910145998,-0.0005644999910145998
0.10416666821887095,-0.0005680000176653266,-0.0005680000176653266
0.10500000156462191,-0.0005714999861083925,-0.0005714999861083925
0.10583333491037288,-0.0005750000127591193,-0.0005750000127591193
0.10666666825612386,-0.0005784999812021852,-0.0005784999812021852
0.10750000160187483,-0.0005819000070914626,-0.0005819000070914626
0.1083333349476258,-0.0005851999740116298,-0.0005851999740116298
0.10916666829337676,-0.0005885999999009073,-0.0005885999999009073
0.11000000163912772,-0.0005920000257901847,-0.0005920000257901847
0.11083333498487868,-0.0005952999927103519,-0.0005952999927103519
0.11166666833062967,-0.0005987000185996294,-0.0005987000185996294
0.11250000167638063,-0.000602099986281246,-0.000602099986281246
0.1133333350221316,-0.0006055000121705234,-0.0006055000121705234
0.11416666836788256,-0.00060889997985214,-0.00060889997985214
0.11500000171363352,-0.0006123000057414174,-0.0006123000057414174
0.1158333350593845,-0.000615699973423034,-0.000615699973423034
0.11666666840513545,-0.0006192000000737607,-0.0006192000000737607
0.11750000175088644,-0.0006227000267244875,-0.0006227000267244875
0.1183333350966374,-0.0006261999951675534,-0.0006261999951675534
0.11916666844238837,-0.0006298000225797296,-0.0006298000225797296
0.12000000178813934,-0.0006334999925456941,-0.0006334999925456941
0.12083333513389032,-0.0006371000199578702,-0.0006371000199578702
0.12166666847964128,-0.0006408999906852841,-0.0006408999906852841
0.12250000182539224,-0.0006446000188589096,-0.0006446000188589096
0.1233333351711432,-0.0006484999903477728,-0.0006484999903477728
0.12416666851689417,-0.000652400020044297,-0.000652400020044297
0.12500000186264515,-0.0006563999922946095,-0.0006563999922946095
0.12583333520839612,-0.000660400022752583,-0.000660400022752583
0.12666666855414707,-0.0006644999957643449,-0.0006644999957643449
0.12750000189989805,-0.0006687000277452171,-0.0006687000277452171
0.12833333524564902,-0.0006729000015184283,-0.0006729000015184283
0.1291666685914,-0.0006772999768145382,-0.0006772999768145382
0.13000000193715094,-0.0006817000103183091,-0.0006817000103183091
0.13083333528290192,-0.0006861999863758683,-0.0006861999863758683
0.13166666862865287,-0.0006907000206410885,-0.0006907000206410885
0.13250000197440387,-0.0006953999982215464,-0.0006953999982215464
0.1333333353201548,-0.0007000999758020043,-0.0007000999758020043
0.1341666686659058,-0.0007049000123515725,-0.0007049000123515725
0.13500000201165677,-0.0007096999906934798,-0.0007096999906934798
0.13583333535740774,-0.0007146000280044973,-0.0007146000280044973
0.1366666687031587,-0.0007196000078693032,-0.0007196000078693032
0.13750000204890966,-0.0007245999877341092,-0.0007245999877341092
0.13833333539466064,-0.000729600025806576,-0.000729600025806576
0.1391666687404116,-0.0007348000071942806,-0.0007348000071942806
0.14000000208616256,-0.0007398999878205358,-0.0007398999878205358
0.1408333354319135,-0.0007451000274159014,-0.0007451000274159014
0.1416666687776645,-0.0007504000095650554,-0.0007504000095650554
0.14250000212341543,-0.00075559999095276,-0.00075559999095276
0.14333333546916643,-0.0007608999731019139,-0.0007608999731019139
0.1441666688149174,-0.0007662000134587288,-0.0007662000134587288
0.14500000216066838,-0.000771599996369332,-0.000771599996369332
0.14583333550641933,-0.0007768999785184861,-0.0007768999785184861
0.1466666688521703,-0.0007822000188753008,-0.0007822000188753008
0.14750000219792128,-0.0007875000010244548,-0.0007875000010244548
0.14833333554367223,-0.0007928999839350581,-0.0007928999839350581
0.1491666688894232,-0.0007981000235304236,-0.0007981000235304236
0.15000000223517415,-0.0008034000056795776,-0.0008034000056795776
0.15083333558092515,-0.0008085999870672822,-0.0008085999870672822
0.1516666689266761,-0.0008138000266626477,-0.0008138000266626477
0.15250000227242708,-0.000818900007288903,-0.000818900007288903
0.15333333561817805,-0.0008238999871537089,-0.0008238999871537089
0.15416666896392903,-0.0008289000252261759,-0.0008289000252261759
0.15500000230967995,-0.000833700003568083,-0.000833700003568083
0.15583333565543095,-0.0008384999819099902,-0.0008384999819099902
0.15666666900118192,-0.0008432000176981091,-0.0008432000176981091
0.15750000234693287,-0.0008476999937556685,-0.0008476999937556685
0.15833333569268385,-0.0008522000280208887,-0.0008522000280208887
0.15916666903843482,-0.0008565000025555491,-0.0008565000025555491
0.1600000023841858,-0.0008606999763287603,-0.0008606999763287603
0.16083333572993677,-0.000864700006786734,-0.000864700006786734
0.16166666907568772,-0.0008685999782755971,-0.0008685999782755971
0.16250000242143867,-0.0008723000064492226,-0.0008723000064492226
0.16333333576718967,-0.0008758999756537378,-0.0008758999756537378
0.1641666691129406,-0.0008793000015430152,-0.0008793000015430152
0.1650000024586916,-0.0008826000266708434,-0.0008826000266708434
0.16583333580444257,-0.0008856999920681118,-0.0008856999920681118
0.16666666915019354,-0.0008886000141501427,-0.0008886000141501427
0.1675000024959445,-0.0008913999772630632,-0.0008913999772630632
0.16833333584169546,-0.000893999997060746,-0.000893999997060746
0.16916666918744644,-0.0008965000160969794,-0.0008965000160969794
0.1700000025331974,-0.0008986999746412039,-0.0008986999746412039
0.17083333587894836,-0.0009008999913930893,-0.0009008999913930893
0.1716666692246993,-0.000902900006622076,-0.000902900006622076
0.1725000025704503,-0.000904700020328164,-0.000904700020328164
0.1733333359162013,-0.0009063999750651421,-0.0009063999750651421
0.17416666926195223,-0.0009079999872483312,-0.0009079999872483312
0.1750000026077032,-0.000909399997908622,-0.000909399997908622
0.17583333595345418,-0.0009107000078074634,-0.0009107000078074634
0.17666666929920513,-0.0009119000169448556,-0.0009119000169448556
0.1775000026449561,-0.0009129000245593488,-0.0009129000245593488
0.17833333599070708,-0.0009138999739661813,-0.0009138999739661813
0.17916666933645803,-0.0009147999808192253,-0.0009147999808192253
0.180000002682209,-0.00091559998691082,-0.00091559998691082
0.18083333602795995,-0.0009162999922409653,-0.0009162999922409653
0.18166666937371095,-0.0009169999975711108,-0.0009169999975711108
0.18250000271946193,-0.0009176000021398069,-0.0009176000021398069
0.18333333606521288,-0.0009182000067085029,-0.0009182000067085029
0.18416666941096385,-0.0009187000105157495,-0.0009187000105157495
0.1850000027567148,-0.000919200014322996,-0.000919200014322996
0.1858333361024658,-0.0009197000181302429,-0.0009197000181302429
0.18666666944821672,-0.0009202000219374896,-0.0009202000219374896
0.18750000279396772,-0.0009208000265061856,-0.0009208000265061856
0.18833333613971867,-0.0009212999721057712,-0.0009212999721057712
0.18916666948546965,-0.0009217999759130181,-0.0009217999759130181
0.19000000283122065,-0.0009223999804817141,-0.0009223999804817141
0.1908333361769716,-0.0009230999858118592,-0.0009230999858118592
0.19166666952272257,-0.0009237999911420048,-0.0009237999911420048
0.19250000286847352,-0.0009244999964721501,-0.0009244999964721501
0.1933333362142245,-0.0009254000033251941,-0.0009254000033251941
0.19416666955997544,-0.000926300010178238,-0.000926300010178238
0.19500000290572644,-0.0009272000170312821,-0.0009272000170312821
0.1958333362514774,-0.000928300025407225,-0.000928300025407225
0.19666666959722837,-0.000929499976336956,-0.000929499976336956
0.19750000294297937,-0.000930699985474348,-0.000930699985474348
0.19833333628873032,-0.0009319999953731894,-0.0009319999953731894
0.1991666696344813,-0.00093340000603348,-0.00093340000603348
0.20000000298023224,-0.0009348000166937709,-0.0009348000166937709
0.2008333363259832,-0.0009364000288769603,-0.0009364000288769603
0.20166666967173416,-0.0009379999828524888,-0.0009379999828524888
0.2025000030174851,-0.0009397999965585768,-0.0009397999965585768
0.2033333363632361,-0.000941600010264665,-0.000941600010264665
0.2041666697089871,-0.0009435000247322023,-0.0009435000247322023
0.20500000305473803,-0.000945499981753528,-0.000945499981753528
0.205833336400489,-0.0009474999969825149,-0.0009474999969825149
0.20666666974624,-0.0009497000137344003,-0.0009497000137344003
0.20750000309199096,-0.0009518999722786248,-0.0009518999722786248
0.2083333364377419,-0.0009541999897919596,-0.0009541999897919596
0.20916666978349288,-0.0009565000073052943,-0.0009565000073052943
0.21000000312924383,-0.0009589000255800784,-0.0009589000255800784
0.21083333647499483,-0.0009613999864086509,-0.0009613999864086509
0.21166666982074575,-0.0009639000054448845,-0.0009639000054448845
0.21250000316649675,-0.0009664000244811176,-0.0009664000244811176
0.21333333651224773,-0.0009690999868325888,-0.0009690999868325888
0.21416666985799868,-0.0009717000066302717,-0.0009717000066302717
0.21500000320374965,-0.0009745000279508531,-0.0009745000279508531
0.21583333654950063,-0.0009771999903023243,-0.0009771999903023243
0.2166666698952516,-0.0009800000116229055,-0.0009800000116229055
0.21750000324100255,-0.0009828000329434872,-0.0009828000329434872
0.21833333658675352,-0.0009857000550255182,-0.0009857000550255182
0.21916666993250447,-0.0009884999599307775,-0.0009884999599307775
0.22000000327825547,-0.0009913999820128085,-0.0009913999820128085
0.2208333366240064,-0.000994300004094839,-0.000994300004094839
0.2216666699697574,-0.0009972000261768699,-0.0009972000261768699
0.22250000331550837,-0.00100020004902035,-0.00100020004902035
0.22333333666125935,-0.0010030999546870587,-0.0010030999546870587
0.2241666700070103,-0.001006099977530539,-0.001006099977530539
0.22500000335276127,-0.0010091000003740191,-0.0010091000003740191
0.22583333669851224,-0.0010121000232174993,-0.0010121000232174993
0.2266666700442632,-0.0010151000460609791,-0.0010151000460609791
0.22750000339001417,-0.0010180999524891376,-0.0010180999524891376
0.2283333367357651,-0.001021199976094067,-0.001021199976094067
0.22916667008151612,-0.0010241999989375472,-0.0010241999989375472
0.23000000342726704,-0.0010273000225424767,-0.0010273000225424767
0.23083333677301804,-0.001030400046147406,-0.001030400046147406
0.231666670118769,-0.0010334999533370135,-0.0010334999533370135
0.23250000346452,-0.0010365999769419432,-0.0010365999769419432
0.2333333368102709,-0.001039800001308322,-0.001039800001308322
0.2341666701560219,-0.0010429000249132514,-0.0010429000249132514
0.23500000350177289,-0.00104610004927963,-0.00104610004927963
0.23583333684752383,-0.0010492999572306871,-0.0010492999572306871
0.2366666701932748,-0.0010525999823585153,-0.0010525999823585153
0.23750000353902576,-0.0010559000074863432,-0.0010559000074863432
0.23833333688477676,-0.0010592000326141715,-0.0010592000326141715
0.23916667023052768,-0.0010625000577419996,-0.0010625000577419996
0.24000000357627868,-0.001065799966454506,-0.001065799966454506
0.24083333692202963,-0.0010691999923437832,-0.0010691999923437832
0.24166667026778063,-0.0010726000182330608,-0.0010726000182330608
0.24250000361353155,-0.0010761000448837876,-0.0010761000448837876
0.24333333695928255,-0.0010795999551191926,-0.0010795999551191926
0.24416667030503353,-0.0010830999817699192,-0.0010830999817699192
0.24500000365078448,-0.001086600008420646,-0.001086600008420646
0.24583333699653545,-0.0010902000358328223,-0.0010902000358328223
0.2466666703422864,-0.001093899947591126,-0.001093899947591126
0.2475000036880374,-0.0010975999757647514,-0.0010975999757647514
0.24833333703378835,-0.001101300003938377,-0.001101300003938377
0.24916667037953932,-0.0011051000328734515,-0.0011051000328734515
0.2500000037252903,-0.0011088999453932047,-0.0011088999453932047
0.2508333370710413,-0.0011126999743282795,-0.0011126999743282795
0.25166667041679225,-0.0011167000047862528,-0.0011167000047862528
0.2525000037625432,-0.0011206000344827771,-0.0011206000344827771
0.25333333710829414,-0.0011245999485254288,-0.0011245999485254288
0.2541666704540451,-0.0011285999789834023,-0.0011285999789834023
0.2550000037997961,-0.0011326000094413755,-0.0011326000094413755
0.255833337145547,-0.0011367000406607983,-0.0011367000406607983
0.25666667049129804,-0.0011407999554648995,-0.0011407999554648995
0.257500003837049,-0.0011448999866843224,-0.0011448999866843224
0.2583333371828,-0.0011490000179037452,-0.0011490000179037452
0.25916667052855097,-0.001153100049123168,-0.001153100049123168
0.2600000038743019,-0.0011572999646887183,-0.0011572999646887183
0.26083333722005286,-0.0011614999966695905,-0.0011614999966695905
0.26166667056580384,-0.0011656000278890133,-0.0011656000278890133
0.2625000039115548,-0.0011697999434545636,-0.0011697999434545636
0.26333333725730573,-0.0011738999746739864,-0.0011738999746739864
0.26416667060305676,-0.0011780000058934093,-0.0011780000058934093
0.26500000394880774,-0.001182100037112832,-0.001182100037112832
0.26583333729455866,-0.001186199951916933,-0.001186199951916933
0.26666667064030963,-0.0011902999831363559,-0.0011902999831363559
0.2675000039860606,-0.0011943000135943291,-0.0011943000135943291
0.2683333373318116,-0.0011983000440523028,-0.0011983000440523028
0.26916667067756256,-0.0012022999580949545,-0.0012022999580949545
0.27000000402331353,-0.0012061999877914786,-0.0012061999877914786
0.27083333736906445,-0.0012100000167265534,-0.0012100000167265534
0.2716666707148155,-0.0012138000456616282,-0.0012138000456616282
0.2725000040605664,-0.0012175999581813812,-0.0012175999581813812
0.2733333374063174,-0.0012212999863550067,-0.0012212999863550067
0.27416667075206835,-0.0012248000130057335,-0.0012248000130057335
0.27500000409781933,-0.0012284000404179096,-0.0012284000404179096
0.2758333374435703,-0.0012317999498918653,-0.0012317999498918653
0.2766666707893213,-0.0012350999750196932,-0.0012350999750196932
0.27750000413507225,-0.0012384000001475215,-0.0012384000001475215
0.2783333374808232,-0.0012416000245139003,-0.0012416000245139003
0.27916667082657415,-0.0012446000473573804,-0.0012446000473573804
0.2800000041723251,-0.001247699954546988,-0.001247699954546988
0.2808333375180761,-0.0012505999766290188,-0.0012505999766290188
0.2816666708638271,-0.0012534999987110496,-0.0012534999987110496
0.28250000420957805,-0.0012563000200316308,-0.0012563000200316308
0.283333337555329,-0.0012591000413522124,-0.0012591000413522124
0.28416667090108,-0.0012617999454960227,-0.0012617999454960227
0.2850000042468309,-0.0012643999652937055,-0.0012643999652937055
0.2858333375925819,-0.0012670999858528376,-0.0012670999858528376
0.28666667093833287,-0.0012696000048890708,-0.0012696000048890708
0.28750000428408384,-0.0012722000246867535,-0.0012722000246867535
0.2883333376298348,-0.0012747000437229872,-0.0012747000437229872
0.2891666709755858,-0.0012771999463438988,-0.0012771999463438988
0.29000000432133677,-0.0012795999646186829,-0.0012795999646186829
0.2908333376670877,-0.0012820999836549163,-0.0012820999836549163
0.29166667101283866,-0.0012846000026911495,-0.0012846000026911495
0.29250000435858964,-0.0012871000217273831,-0.0012871000217273831
0.2933333377043406,-0.0012896000407636163,-0.0012896000407636163
0.2941666710500916,-0.001292099943384528,-0.001292099943384528
0.29500000439584256,-0.0012946999631822107,-0.0012946999631822107
0.29583333774159354,-0.0012971999822184443,-0.0012971999822184443
0.2966666710873445,-0.0012999000027775764,-0.0012999000027775764
0.29750000443309543,-0.0013025000225752592,-0.0013025000225752592
0.2983333377788464,-0.0013052000431343913,-0.0013052000431343913
0.2991666711245974,-0.0013078999472782016,-0.0013078999472782016
0.30000000447034836,-0.001310699968598783,-0.001310699968598783
0.30083333781609933,-0.0013135999906808136,-0.0013135999906808136
0.3016666711618503,-0.0013165000127628443,-0.0013165000127628443
0.3025000045076013,-0.0013195000356063247,-0.0013195000356063247
0.3033333378533522,-0.0013224999420344827,-0.0013224999420344827
0.3041666711991032,-0.0013255999656394124,-0.0013255999656394124
0.30500000454485415,-0.0013287999900057912,-0.0013287999900057912
0.30583333789060513,-0.00133200001437217,-0.00133200001437217
0.3066666712363561,-0.001335300039499998,-0.001335300039499998
0.3075000045821071,-0.0013386999489739535,-0.0013386999489739535
0.30833333792785805,-0.0013420999748632312,-0.0013420999748632312
0.30916667127360903,-0.0013455000007525086,-0.0013455000007525086
0.3100000046193599,-0.0013490000274032354,-0.0013490000274032354
0.3108333379651109,-0.001352400053292513,-0.001352400053292513
0.3116666713108619,-0.0013558999635279179,-0.0013558999635279179
0.3125000046566129,-0.0013593999901786447,-0.0013593999901786447
0.31333333800236385,-0.0013629000168293715,-0.0013629000168293715
0.3141666713481148,-0.0013664000434800982,-0.0013664000434800982
0.3150000046938658,-0.0013698999537155032,-0.0013698999537155032
0.3158333380396167,-0.00137339998036623,-0.00137339998036623
0.3166666713853677,-0.0013768000062555075,-0.0013768000062555075
0.3175000047311186,-0.0013801000313833356,-0.0013801000313833356
0.31833333807686964,-0.001383500057272613,-0.001383500057272613
0.3191666714226206,-0.00138669996522367,-0.00138669996522367
0.3200000047683716,-0.0013898999895900488,-0.0013898999895900488
0.32083333811412257,-0.0013931000139564276,-0.0013931000139564276
0.32166667145987354,-0.001396200037561357,-0.001396200037561357
0.32250000480562446,-0.001399099943228066,-0.001399099943228066
0.32333333815137544,-0.001402099966071546,-0.001402099966071546
0.3241666714971264,-0.0014048999873921275,-0.0014048999873921275
0.32500000484287733,-0.0014076000079512596,-0.0014076000079512596
0.32583333818862836,-0.0014103000285103915,-0.0014103000285103915
0.32666667153437934,-0.0014129000483080745,-0.0014129000483080745
0.3275000048801303,-0.001415399950928986,-0.001415399950928986
0.32833333822588123,-0.00141779996920377,-0.00141779996920377
0.3291666715716322,-0.0014200999867171047,-0.0014200999867171047
0.3300000049173832,-0.0014223000034689903,-0.0014223000034689903
0.33083333826313416,-0.0014244000194594264,-0.0014244000194594264
0.33166667160888513,-0.0014264000346884131,-0.0014264000346884131
0.33250000495463605,-0.0014283000491559503,-0.0014283000491559503
0.3333333383003871,-0.001430199947208166,-0.001430199947208166
0.33416667164613806,-0.0014318999601528049,-0.0014318999601528049
0.335000004991889,-0.0014335999730974436,-0.0014335999730974436
0.33583333833763995,-0.0014351999852806328,-0.0014351999852806328
0.33666667168339093,-0.001436699996702373,-0.001436699996702373
0.3375000050291419,-0.0014381000073626635,-0.0014381000073626635
0.3383333383748929,-0.0014395000180229545,-0.0014395000180229545
0.33916667172064385,-0.0014408000279217958,-0.0014408000279217958
0.3400000050663948,-0.0014421000378206372,-0.0014421000378206372
0.34083333841214575,-0.00144320004619658,-0.00144320004619658
0.3416666717578967,-0.001444400055333972,-0.001444400055333972
0.3425000051036477,-0.0014454999472945929,-0.0014454999472945929
0.3433333384493987,-0.0014465999556705356,-0.0014465999556705356
0.34416667179514965,-0.0014475999632850287,-0.0014475999632850287
0.3450000051409006,-0.0014486999716609716,-0.0014486999716609716
0.3458333384866516,-0.001449699979275465,-0.001449699979275465
0.3466666718324026,-0.0014506999868899584,-0.0014506999868899584
0.3475000051781535,-0.0014516999945044515,-0.0014516999945044515
0.34833333852390447,-0.0014526000013574956,-0.0014526000013574956
0.34916667186965544,-0.0014536000089719892,-0.0014536000089719892
0.3500000052154064,-0.0014546000165864823,-0.0014546000165864823
0.3508333385611574,-0.0014555000234395263,-0.0014555000234395263
0.35166667190690837,-0.0014564000302925704,-0.0014564000302925704
0.35250000525265934,-0.001457400037907064,-0.001457400037907064
0.35333333859841026,-0.001458300044760108,-0.001458300044760108
0.35416667194416124,-0.001459200051613152,-0.001459200051613152
0.3550000052899122,-0.0014600999420508742,-0.0014600999420508742
0.3558333386356632,-0.0014609999489039183,-0.0014609999489039183
0.35666667198141416,-0.0014617999549955127,-0.0014617999549955127
0.35750000532716514,-0.0014626999618485568,-0.0014626999618485568
0.3583333386729161,-0.0014634999679401517,-0.0014634999679401517
0.3591666720186671,-0.0014642999740317464,-0.0014642999740317464
0.360000005364418,-0.001465099980123341,-0.001465099980123341
0.360833338710169,-0.0014658999862149356,-0.0014658999862149356
0.3616666720559199,-0.0014666999923065305,-0.0014666999923065305
0.36250000540167093,-0.0014674999983981252,-0.0014674999983981252
0.3633333387474219,-0.0014683000044897199,-0.0014683000044897199
0.3641666720931729,-0.0014690000098198652,-0.0014690000098198652
0.36500000543892386,-0.00146980001591146,-0.00146980001591146
0.3658333387846748,-0.0014706000220030546,-0.0014706000220030546
0.36666667213042575,-0.001471400028094649,-0.001471400028094649
0.3675000054761767,-0.001472200034186244,-0.001472200034186244
0.3683333388219277,-0.0014730000402778387,-0.0014730000402778387
0.3691666721676786,-0.0014739000471308827,-0.0014739000471308827
0.37000000551342965,-0.0014747000532224774,-0.0014747000532224774
0.37083333885918063,-0.0014754999428987503,-0.0014754999428987503
0.3716666722049316,-0.0014763999497517943,-0.0014763999497517943
0.3725000055506826,-0.001477199955843389,-0.001477199955843389
0.3733333388964335,-0.001478099962696433,-0.001478099962696433
0.3741666722421845,-0.0014788999687880275,-0.0014788999687880275
0.37500000558793545,-0.0014797999756410716,-0.0014797999756410716
0.3758333389336864,-0.0014805999817326665,-0.0014805999817326665
0.37666667227943734,-0.0014814999885857103,-0.0014814999885857103
0.3775000056251884,-0.001482499996200204,-0.001482499996200204
